,id,date,bedrooms,bathrooms,living_area,lot_area,floors,waterfront,views,condition,grade,house_area,basement_area,year_built,year_renovated,post_code,lattitude,longitude,living_area_renov,lot_area_renov,schools,airport_distance,price
1957,6762810217,42524,6,4.5,3810,28176,1.0,0,4,5,10,3810,0,1969,0,122050,52.9912,-114.571,3810,26400,3,66,2010000
1958,6762810261,42524,3,2.5,2660,13367,2.0,0,2,3,10,2660,0,1992,0,122048,52.8801,-114.407,2660,13367,1,50,1900000
1959,6762810862,42524,5,2.5,3200,17204,1.0,0,0,3,7,2160,1040,1952,0,122048,52.8509,-114.412,4090,15732,3,64,1270000
1960,6762811160,42524,5,3.5,3880,13885,2.0,0,3,4,9,2540,1340,1979,0,122027,52.7996,-114.346,3690,13885,2,50,1130000
1961,6762811210,42524,5,2.75,2660,8737,1.0,0,4,5,8,1470,1190,1969,0,122027,52.7967,-114.345,3280,8783,1,52,1100000
1962,6762811414,42524,3,1.75,2640,8000,1.0,0,3,4,9,1320,1320,1960,0,122057,52.8126,-114.436,2740,6000,1,69,1030000
1963,6762811570,42524,5,3.5,3280,4000,2.0,0,0,3,9,2440,840,2003,0,122007,52.919,-114.586,1980,4000,3,63,989000
1964,6762812025,42524,4,2.5,2770,8642,2.0,0,0,4,9,2770,0,1987,0,122030,52.8899,-114.336,2670,9000,1,51,907500
1965,6762812245,42524,4,2.75,3790,10669,2.0,0,0,3,10,3790,0,1999,0,122020,52.8276,-114.173,3750,11634,2,50,875000
1966,6762812332,42524,3,1.75,2090,5414,2.0,0,0,3,7,1610,480,1947,2013,122032,52.887,-114.584,1280,4725,3,56,865000
1967,6762812375,42524,3,3.25,4720,32467,2.0,0,2,3,10,3190,1530,1998,0,122015,52.738,-114.303,3260,26386,3,77,860000
1968,6762812609,42524,4,2.5,2700,9320,2.0,0,0,4,8,2700,0,1994,0,122010,52.9161,-114.388,2120,8056,1,72,837500
1969,6762813101,42524,3,2.25,2430,5500,2.0,0,0,3,8,1810,620,1989,0,122010,52.9112,-114.386,2040,5500,2,62,791000
1970,6762813161,42524,3,1.75,1670,9600,1.0,0,0,5,8,1670,0,1961,0,122057,52.8054,-114.423,1900,9600,1,63,785000
1971,6762813408,42524,3,2.0,1630,7599,1.0,0,0,3,10,1630,0,2006,0,122007,52.9281,-114.566,2030,7599,3,69,767450
1972,6762813416,42524,4,3.0,4410,5104,2.0,0,0,3,9,3400,1010,2006,0,122008,52.7692,-114.051,4390,5537,3,57,765000
1973,6762813471,42524,3,2.0,1990,3990,1.0,0,0,5,7,1130,860,1912,0,122028,52.8872,-114.523,1710,4000,2,58,760500
1974,6762813478,42524,4,2.5,2730,36183,2.0,0,0,3,9,2730,0,1986,0,122005,52.9336,-114.317,2710,5964,1,55,760000
1975,6762813479,42524,4,2.75,3370,12447,2.0,0,0,3,10,3370,0,1991,0,122037,52.9609,-114.248,3700,13129,3,51,760000
1976,6762813531,42524,4,1.0,1540,115434,1.5,0,0,4,7,1540,0,1923,0,122067,52.6463,-114.41,2027,23522,1,55,759600
1977,6762813725,42524,3,2.25,2370,9619,1.0,0,0,4,8,1650,720,1973,0,122005,52.8666,-114.289,1960,9712,1,78,746000
1978,6762813761,42524,3,3.25,1540,704,3.0,0,0,3,9,1540,0,2011,0,122044,52.8477,-114.498,1540,1456,2,58,742000
1979,6762814630,42524,4,2.5,2770,45514,2.0,0,0,4,9,2770,0,1989,0,122037,53.0051,-114.278,2940,49495,3,75,685000
1980,6762815116,42524,3,2.25,2560,41346,2.0,0,0,3,10,2560,0,1986,0,122012,52.7171,-114.255,3040,35395,3,55,658588
1981,6762815370,42524,4,2.5,3290,6203,2.0,0,0,3,9,3290,0,2008,0,122008,52.7741,-114.05,2990,6835,1,69,648000
1982,6762815384,42524,4,2.25,2500,8500,1.0,0,0,4,8,1600,900,1978,0,122027,52.7915,-114.321,2290,8927,2,61,646000
1983,6762815466,42524,3,2.5,1690,1553,2.5,0,0,3,8,1690,0,2007,0,122032,52.8743,-114.575,1910,1553,1,61,640000
1984,6762816087,42524,4,3.5,2910,5260,2.0,0,0,3,9,2910,0,2012,0,122008,52.7468,-114.073,2910,5260,2,57,610000
1985,6762816243,42524,4,2.5,4060,9734,1.0,0,4,3,9,2150,1910,1977,0,122058,52.9978,-114.444,2750,10370,3,66,603500
1986,6762816660,42524,3,2.5,1780,1487,3.0,0,0,3,8,1600,180,2006,0,122026,52.8839,-114.541,1780,1300,2,52,586500
1987,6762816749,42524,6,2.75,2630,16411,1.0,0,0,4,8,1650,980,1974,0,122005,52.8609,-114.283,2250,12255,2,68,583000
1988,6762817029,42524,3,2.25,1830,7897,1.0,0,0,4,8,1290,540,1986,0,122005,52.9214,-114.293,1990,8306,1,69,572000
1989,6762817188,42524,5,2.5,2650,11455,1.0,0,0,3,7,1400,1250,1961,0,122029,52.8441,-114.306,1960,9880,3,54,565000
1990,6762817322,42524,3,2.5,2070,12708,2.0,0,0,3,8,2070,0,1996,0,122053,52.7595,-114.37,2620,9617,1,76,560000
1991,6762817757,42524,4,2.25,2740,88426,2.0,0,0,3,7,2740,0,1991,0,122012,52.7034,-114.196,2740,62726,3,51,549000
1992,6762817821,42524,5,2.5,2730,17240,1.0,0,0,5,7,1660,1070,1958,0,122058,52.9946,-114.457,2250,13200,1,75,545000
1993,6762817945,42524,3,1.0,1050,4160,1.0,0,0,4,7,1050,0,1925,0,122006,52.9056,-114.49,1580,3680,1,72,540000
1994,6762818032,42524,3,2.5,1710,2300,2.0,0,0,3,8,1570,140,2005,0,122005,52.9043,-114.332,2120,2856,3,74,539000
1995,6762818219,42524,3,2.5,1820,4910,2.0,0,0,3,8,1820,0,1993,0,122011,52.8003,-114.186,2090,6668,3,74,532000
1996,6762818220,42524,4,1.75,2020,7029,1.0,0,0,4,7,1430,590,1979,0,122005,52.9283,-114.317,1780,7200,3,73,532000
1997,6762818418,42524,3,2.0,1540,7800,1.0,0,0,3,8,1540,0,2004,0,122022,52.9341,-114.478,1510,7800,3,64,525000
1998,6762818594,42524,3,3.25,1540,1487,2.0,0,0,3,8,1540,0,2011,0,122012,52.7697,-114.217,1620,1104,3,60,520000
1999,6762818654,42524,2,1.0,830,2820,1.0,0,0,4,7,830,0,1920,0,122028,52.919,-114.537,1460,3150,3,72,519000
2000,6762819081,42524,5,3.0,2920,11440,2.0,0,0,3,8,2920,0,2003,0,122038,52.9907,-114.544,1720,9348,2,67,500000
2001,6762819232,42524,3,2.5,1520,2208,2.0,0,0,3,8,1040,480,2007,0,122003,52.8719,-114.564,1610,1618,2,53,499950
2002,6762819566,42524,3,1.5,1020,9072,1.0,0,0,3,7,920,100,1930,0,122006,52.925,-114.491,1620,7930,3,53,489000
2003,6762819627,42524,3,2.5,2340,59058,1.0,0,0,3,8,2340,0,1985,0,122024,52.6352,-114.218,2700,37263,2,63,485000
2004,6762820116,42524,3,2.0,1800,12669,1.0,0,0,3,7,1800,0,1956,1990,122010,52.9235,-114.363,1970,9775,1,64,470000
2005,6762820272,42524,3,1.0,910,4500,1.0,0,0,3,7,910,0,1948,0,122007,52.9128,-114.585,1370,5000,2,66,465000
2006,6762820610,42524,3,1.75,1420,1189,3.0,0,0,3,8,1420,0,2006,0,122028,52.8925,-114.542,1380,1196,1,64,455000
2007,6762820692,42524,5,2.5,2300,23345,1.0,0,0,5,7,1170,1130,1967,0,122015,52.7039,-114.304,2280,23345,3,60,453500
2008,6762821406,42524,2,1.75,1500,6800,1.0,0,0,4,7,910,590,1942,0,122007,52.9304,-114.561,1450,6800,3,80,437000
2009,6762821787,42524,4,2.5,2460,5091,2.0,0,0,3,9,2460,0,2003,0,122046,52.68,-114.311,2490,4750,1,53,427500
2010,6762822197,42524,3,2.5,2060,4399,2.0,0,0,3,7,2060,0,2007,0,122008,52.7715,-114.074,2060,4399,1,66,418500
2011,6762822276,42524,4,2.5,2000,5962,2.0,0,0,3,8,2000,0,1999,0,122038,52.9995,-114.54,1790,10500,1,73,415000
2012,6762822432,42524,3,1.75,1840,5101,1.0,0,0,5,7,1040,800,1952,0,122059,52.7885,-114.507,1340,5000,1,77,411715
2013,6762822806,42524,3,1.75,1530,10731,1.0,0,0,3,7,1530,0,1986,0,122058,52.9955,-114.434,2100,12593,3,77,400000
2014,6762822807,42524,3,2.0,2260,11305,1.0,0,0,3,7,1130,1130,1986,0,122042,52.6844,-114.394,2080,10248,3,65,400000
2015,6762822940,42524,3,1.5,2080,5244,1.0,0,0,3,7,1190,890,1959,0,122022,52.9444,-114.483,1850,6982,2,70,399950
2016,6762823205,42524,4,2.5,2150,7303,2.0,0,0,3,8,2150,0,2005,0,122053,52.7409,-114.373,1940,9569,3,50,392500
2017,6762823250,42524,3,2.25,1250,7500,1.0,0,0,5,7,1250,0,1942,0,122052,52.7423,-114.563,1280,7392,3,50,390000
2018,6762823251,42524,3,1.0,1240,11108,1.0,0,0,4,7,1240,0,1952,0,122031,52.6765,-114.544,2220,16533,2,54,390000
2019,6762823832,42524,4,1.75,2200,7475,1.0,0,0,5,7,1100,1100,1955,0,122051,52.773,-114.47,1600,5766,3,68,375000
2020,6762823833,42524,2,1.0,820,6250,1.0,0,0,4,5,820,0,1922,0,122016,52.7779,-114.574,1300,6250,3,54,375000
2021,6762824033,42524,3,1.5,1420,4500,1.0,0,0,3,7,1420,0,1959,0,122028,52.924,-114.522,1540,6375,1,73,371000
2022,6762824251,42524,2,1.0,1250,8100,1.0,0,0,4,7,1250,0,1947,0,122022,52.9594,-114.519,1710,8100,1,58,365000
2023,6762824324,42524,4,2.5,2310,8030,2.0,0,0,3,7,2310,0,1978,0,122055,52.9733,-114.172,1780,8041,2,57,364950
2024,6762824640,42524,2,1.75,1650,4000,1.0,0,0,4,7,950,700,1947,0,122059,52.7922,-114.509,1060,4110,1,70,355000
2025,6762825316,42524,3,1.75,2190,12626,2.0,0,0,4,8,2190,0,1978,0,122035,52.6145,-114.344,3110,14592,1,50,340000
2026,6762825558,42524,4,2.75,2540,7210,1.0,0,0,4,7,1600,940,1979,0,122046,52.6901,-114.355,1820,7766,1,53,335000
2027,6762825945,42524,3,1.0,1070,7140,1.0,0,0,3,7,1070,0,1989,0,122051,52.7727,-114.478,1390,2374,3,68,327500
2028,6762825946,42524,4,1.75,1650,7800,1.0,0,0,3,8,1650,0,1968,0,122046,52.6807,-114.329,1750,10400,1,61,327500
2029,6762826140,42524,3,1.0,1210,7440,1.0,0,0,3,7,1210,0,1949,0,122014,52.9702,-114.513,1120,7440,1,56,324950
2030,6762826249,42524,3,1.5,1650,9380,1.0,0,0,5,7,1130,520,1978,0,122046,52.6825,-114.352,1720,8856,3,71,320000
2031,6762826420,42524,3,1.0,1010,5400,1.0,0,0,3,6,1010,0,1959,0,122054,52.8046,-114.483,960,5400,3,77,317000
2032,6762826680,42524,3,2.0,1350,11150,1.0,0,0,3,7,1110,240,1995,0,122025,52.676,-113.966,1290,10043,3,76,310000
2033,6762827250,42524,1,0.75,560,12120,1.0,0,0,3,4,560,0,1967,0,122041,52.905,-114.044,1300,19207,2,61,299000
2034,6762827481,42524,3,1.75,1730,11325,1.0,0,0,5,7,1730,0,1972,0,122067,52.6221,-114.372,2030,17859,1,71,292000
2035,6762827618,42524,3,2.0,1670,7757,1.0,0,0,3,8,1670,0,1992,0,122065,52.6102,-114.397,2290,7859,1,62,289950
2036,6762827758,42524,3,2.5,2437,5136,2.0,0,0,3,7,2437,0,2011,0,122072,52.5817,-114.4,2437,4614,1,79,285000
2037,6762827926,42524,2,1.0,960,9253,1.0,0,0,3,6,960,0,1942,0,122007,52.9246,-114.552,1010,5040,2,58,280000
2038,6762828171,42524,3,2.5,1720,8755,1.0,0,0,3,8,1000,720,1983,0,122018,52.5486,-114.581,1720,8690,1,56,275000
2039,6762828172,42524,2,1.0,770,8149,1.0,0,0,5,6,770,0,1948,0,122014,52.9706,-114.492,770,8150,3,54,275000
2040,6762828386,42524,3,2.25,2080,4252,1.5,0,0,3,7,1550,530,2003,0,122035,52.6503,-114.347,2080,2275,1,55,270000
2041,6762828776,42524,3,1.5,1810,29308,1.0,0,0,3,7,950,860,1983,0,122035,52.5885,-114.257,1790,37531,1,50,261000
2042,6762829186,42524,3,2.0,1710,7225,2.0,0,0,4,7,1710,0,1988,0,122018,52.5217,-114.563,1710,7225,2,74,250500
2043,6762829201,42524,4,2.0,2120,8701,1.5,0,0,4,7,2120,0,1960,0,122043,52.6022,-114.498,1720,8527,2,80,250000
2044,6762829615,42524,3,1.75,1460,10584,1.0,0,0,3,7,990,470,1997,0,122056,52.722,-114.507,1220,12012,2,62,240500
2045,6762830046,42524,3,1.75,1770,33224,1.0,0,0,4,8,1770,0,1968,0,122023,52.5677,-114.384,1690,22069,2,51,229500
2046,6762830319,42524,3,2.25,1500,7615,1.0,0,0,3,7,1150,350,1984,0,122018,52.5446,-114.541,1540,8649,3,71,219950
2047,6762830499,42524,3,1.0,920,14400,1.0,0,0,4,7,920,0,1977,0,122039,52.5116,-114.459,1170,9600,2,68,212500
2048,6762830783,42524,3,1.5,2060,15837,1.5,0,0,3,6,2060,0,1903,0,122042,52.7119,-114.413,2190,8549,3,80,200000
2049,6762830981,42524,5,2.0,1750,10284,1.0,0,0,4,5,1750,0,1943,0,122053,52.7394,-114.372,1560,9010,3,53,190000
2050,6762831187,42524,2,1.0,670,2378,1.0,0,0,3,5,670,0,1919,0,122064,52.8069,-114.562,700,2970,3,54,175000
2051,6762831243,42524,2,1.0,1500,18540,1.0,0,0,3,8,1500,0,1950,0,122056,52.7027,-114.471,1700,9355,2,68,170000
2052,6762831332,42524,4,1.75,1720,7200,1.0,0,0,3,7,1220,500,1974,0,122018,52.536,-114.565,1790,7200,1,69,161700
2053,6762831498,42524,1,1.0,790,13062,1.0,0,0,3,6,790,0,1942,0,122056,52.7219,-114.501,1240,7137,1,50,135000
2054,6762831524,42524,1,1.0,650,15364,1.0,0,0,4,5,650,0,1967,0,122035,52.6021,-114.349,1630,7952,2,75,129000
2055,6762831554,42524,3,1.0,1170,11000,1.0,0,0,2,6,1170,0,1980,0,122055,52.9646,-114.173,1590,10894,2,52,119500
2056,6762810313,42525,5,4.5,4400,15580,2.0,0,0,3,11,3390,1010,2003,0,122048,52.8532,-114.397,2150,14249,2,75,1800000
2057,6762810624,42525,4,5.25,4670,43950,2.0,0,0,3,12,4670,0,1989,0,122027,52.7756,-114.316,4900,35000,3,72,1420000
2058,6762810797,42525,6,4.5,3902,3880,3.0,0,4,4,9,2782,1120,1977,0,122009,52.8137,-114.589,1100,3870,3,77,1300000
2059,6762811087,42525,4,2.25,2980,8051,1.5,0,2,4,10,2020,960,1935,0,122032,52.8726,-114.599,2760,5499,1,52,1160000
2060,6762811268,42525,5,4.75,5180,17811,2.0,0,2,3,11,4070,1110,2001,0,122008,52.7705,-114.058,3960,15103,2,74,1080000
2061,6762811730,42525,4,4.25,5660,193593,2.0,0,0,3,10,4100,1560,2001,0,122055,52.9364,-114.171,3620,207141,3,63,955000
2062,6762812181,42525,4,2.0,2660,3900,1.5,0,0,4,7,1480,1180,1923,0,122047,52.8698,-114.496,2350,3900,2,63,886000
2063,6762812246,42525,3,3.5,3250,6000,2.0,0,0,3,10,2500,750,2001,0,122016,52.7833,-114.581,1650,6000,2,74,875000
2064,6762812247,42525,5,2.5,2920,5568,2.0,0,0,3,8,2320,600,1906,0,122047,52.8565,-114.502,2970,5568,1,52,875000
2065,6762813036,42525,4,3.5,3500,8547,2.0,0,0,3,9,2500,1000,1994,0,122027,52.7913,-114.316,2350,10270,2,79,799000
2066,6762813054,42525,3,3.5,3590,6402,2.0,0,0,3,10,3590,0,1999,0,122019,52.8636,-114.253,3230,7305,3,69,798000
2067,6762813067,42525,4,2.25,2070,13084,1.0,0,0,4,8,1700,370,1967,0,122057,52.7906,-114.412,2520,10180,3,58,795000
2068,6762813691,42525,4,2.75,3110,35235,2.0,0,0,4,9,3110,0,1983,0,122021,52.9655,-114.285,2790,35445,2,51,749950
2069,6762813704,42525,3,2.5,2670,10338,2.0,0,0,3,9,2670,0,1987,0,122030,52.8899,-114.336,2670,8866,3,73,749000
2070,6762813982,42525,4,2.75,2420,10962,1.0,0,0,3,8,1530,890,1977,0,122030,52.8518,-114.342,2620,13200,2,77,725000
2071,6762814349,42525,3,1.75,1910,4800,1.0,0,0,3,7,1080,830,1959,0,122028,52.9144,-114.522,1750,4800,1,67,700000
2072,6762814350,42525,3,2.5,2050,4185,2.0,0,0,3,9,2050,0,2011,0,122007,52.9222,-114.561,1150,5000,3,67,700000
2073,6762814631,42525,3,2.75,3150,219978,2.0,0,0,4,9,3000,150,1990,0,122036,52.783,-114.136,3180,218235,1,70,685000
2074,6762815193,42525,3,2.5,2680,9750,1.0,0,0,4,8,1610,1070,1979,0,122033,52.9328,-114.421,2480,8750,2,68,653000
2075,6762815379,42525,3,1.75,1290,3870,1.0,0,0,5,7,1290,0,1916,0,122054,52.8173,-114.48,2020,5850,3,73,647500
2076,6762815467,42525,3,1.75,2340,4206,1.0,0,0,5,7,1170,1170,1917,0,122054,52.8059,-114.478,1360,4725,1,67,640000
2077,6762815659,42525,4,3.75,4610,40202,1.0,0,0,4,10,2500,2110,1980,0,122012,52.6899,-114.19,3050,41056,2,69,630000
2078,6762815887,42525,4,2.25,2400,5350,1.5,0,0,4,7,1460,940,1929,0,122007,52.9063,-114.56,1250,4880,3,63,620000
2079,6762815949,42525,4,1.75,1660,3800,1.5,0,0,3,7,1660,0,1926,0,122006,52.9183,-114.504,1660,3767,1,79,619000
2080,6762816088,42525,4,1.75,1830,29110,2.0,0,0,3,8,1230,600,1990,0,122057,52.7749,-114.405,3630,16488,1,54,610000
2081,6762816181,42525,4,2.0,1370,4000,2.0,0,0,3,9,1370,0,1951,1994,122032,52.8893,-114.584,2010,5720,3,54,605004
2082,6762816741,42525,3,2.5,1480,1485,2.0,0,0,3,8,1280,200,2007,0,122013,52.8676,-114.516,1470,1277,3,58,584000
2083,6762817189,42525,3,2.75,2390,9966,1.0,0,0,5,8,1360,1030,1977,0,122027,52.7733,-114.375,2140,10713,1,56,565000
2084,6762817257,42525,3,1.75,1980,6250,1.0,0,1,5,7,1090,890,1910,0,122016,52.784,-114.575,1980,6250,2,58,564000
2085,6762817323,42525,4,2.5,2260,3713,2.0,0,0,3,9,2260,0,2003,0,122033,52.9547,-114.355,2260,3713,1,53,560000
2086,6762817454,42525,4,2.75,2020,10720,1.0,0,0,4,8,1420,600,1976,0,122005,52.8673,-114.294,2190,10164,2,54,555000
2087,6762817582,42525,4,2.5,2700,5150,2.0,0,0,3,9,2700,0,2007,0,122015,52.7371,-114.338,3160,7620,3,73,550000
2088,6762817792,42525,3,2.5,1480,8381,1.0,0,0,4,7,1480,0,1968,0,122022,52.9378,-114.478,1710,8050,3,79,547000
2089,6762817806,42525,2,1.0,970,3400,1.0,0,0,3,7,970,0,1924,0,122061,52.8744,-114.547,1180,3600,2,61,546000
2090,6762817822,42525,3,1.75,1700,51649,1.5,0,0,5,6,1700,0,1931,0,122015,52.7004,-114.266,1100,39504,3,67,545000
2091,6762817946,42525,4,2.25,1330,8400,1.5,0,0,3,8,1330,0,1962,0,122049,52.8378,-114.359,2270,10146,3,56,540000
2092,6762818248,42525,4,2.25,2210,7665,2.0,0,0,4,8,2210,0,1968,0,122027,52.7724,-114.358,1960,7903,2,52,530000
2093,6762818249,42525,4,3.25,4160,35654,2.0,0,0,3,8,2760,1400,1973,0,122012,52.6983,-114.198,2500,35675,3,57,530000
2094,6762818328,42525,3,2.5,1710,1664,2.0,0,0,5,8,1300,410,2003,0,122032,52.8756,-114.573,1470,5400,2,61,529999
2095,6762819233,42525,3,2.5,2370,12753,2.0,0,0,3,7,2370,0,2001,0,122055,52.9659,-114.174,2280,16808,1,51,499950
2096,6762819257,42525,3,2.5,2520,53143,1.5,0,0,3,7,2520,0,1988,0,122055,52.973,-114.115,2020,56628,2,68,499500
2097,6762819266,42525,3,3.5,1690,1432,2.0,0,0,3,7,1360,330,2008,0,122032,52.8813,-114.59,1650,2788,3,63,499000
2098,6762819350,42525,5,3.0,2440,4750,1.0,0,0,3,9,1450,990,2006,0,122059,52.7785,-114.492,1420,5940,3,61,495000
2099,6762819439,42525,4,3.75,2810,10840,2.0,0,2,4,8,2070,740,1994,0,122025,52.7161,-113.994,2370,11248,2,79,492000
2100,6762820248,42525,3,2.5,1480,14250,2.0,0,0,3,7,1480,0,1996,0,122010,52.8895,-114.376,1660,14250,2,57,466800
2101,6762820250,42525,3,1.0,1430,3840,1.0,0,0,3,7,950,480,1945,0,122007,52.9147,-114.571,1430,3840,3,75,466500
2102,6762820273,42525,3,2.25,1530,1245,2.0,0,0,3,9,1050,480,2014,0,122044,52.8318,-114.487,1530,2307,2,58,465000
2103,6762820384,42525,3,2.5,1640,29970,2.0,0,0,3,7,1640,0,1992,0,122045,52.8659,-114.164,1580,28399,3,57,463000
2104,6762820591,42525,4,1.75,1670,9886,1.0,0,0,5,7,1670,0,1947,0,122022,52.9549,-114.477,2590,9997,2,75,456000
2105,6762820693,42525,4,1.75,2000,6032,1.0,0,2,3,7,1300,700,1959,0,122052,52.7432,-114.579,1930,6032,1,64,453500
2106,6762820777,42525,4,1.0,2000,4676,1.5,0,0,3,7,1250,750,1916,1986,122051,52.7829,-114.458,1140,4676,1,56,450000
2107,6762820943,42525,3,2.5,2170,4912,2.0,0,0,3,7,2170,0,2003,0,122058,53.0067,-114.429,2010,4395,2,58,449950
2108,6762821058,42525,4,2.5,2340,3827,2.0,0,0,3,8,2340,0,2008,0,122034,52.765,-114.538,1730,4000,3,55,445000
2109,6762821215,42525,3,1.0,1050,7500,1.0,0,0,3,6,1050,0,1900,0,122016,52.7773,-114.586,1380,7500,3,67,440000
2110,6762821845,42525,4,2.75,2440,15349,2.0,0,1,4,7,2440,0,1957,0,122043,52.6417,-114.523,2280,9250,2,59,425000
2111,6762822433,42525,4,2.5,2658,3960,2.0,0,0,3,9,2658,0,2014,0,122023,52.4903,-114.384,2578,4200,2,65,411605
2112,6762823105,42525,3,1.75,1460,22651,1.0,0,0,4,7,1460,0,1961,0,122012,52.7161,-114.22,2030,49222,1,64,395000
2113,6762823106,42525,4,3.0,1980,7931,1.0,0,0,4,7,1160,820,1983,0,122038,52.9813,-114.524,1910,7931,3,53,395000
2114,6762823252,42525,3,2.0,1463,868,3.0,0,0,3,7,1463,0,2003,0,122006,52.9143,-114.507,1484,4320,1,67,390000
2115,6762823442,42525,3,2.0,1330,8100,1.0,0,0,4,7,1330,0,1969,0,122033,52.9551,-114.365,1590,8100,1,53,386000
2116,6762823464,42525,3,2.25,1710,11500,1.0,0,0,3,7,1210,500,1978,0,122058,52.9975,-114.457,1800,11500,2,71,385000
2117,6762823811,42525,4,2.75,2420,5773,2.0,0,0,3,8,2420,0,2005,0,122024,52.6072,-114.219,2420,6200,3,50,376000
2118,6762823834,42525,3,1.75,960,8106,1.0,0,0,3,7,960,0,1962,0,122005,52.9037,-114.346,1650,8035,2,69,375000
2119,6762824007,42525,3,1.5,1180,12324,1.0,0,0,3,7,800,380,1981,0,122019,52.8637,-114.222,1280,11371,3,66,372500
2120,6762824524,42525,4,2.5,2390,6426,2.0,0,0,3,9,2390,0,1999,0,122023,52.4886,-114.411,2520,6700,1,79,359800
2121,6762824615,42525,2,1.0,920,4095,1.0,0,0,4,6,920,0,1914,0,122051,52.7784,-114.468,1460,4945,3,63,356000
2122,6762824629,42525,3,2.5,2600,5540,2.0,0,0,3,8,2600,0,2004,0,122024,52.5746,-114.231,2600,5540,2,61,355500
2123,6762825248,42525,4,2.5,2070,4500,2.0,0,0,3,7,2070,0,2004,0,122024,52.5797,-114.216,2760,5173,3,56,343000
2124,6762825559,42525,4,2.5,2610,4781,2.0,0,0,3,8,2610,0,2009,0,122039,52.4949,-114.482,2583,4796,2,72,335000
2125,6762825560,42525,3,2.0,1170,5360,1.0,0,0,3,6,1170,0,1919,0,122034,52.7481,-114.554,1180,7200,3,67,335000
2126,6762826163,42525,3,2.5,1660,3990,2.0,0,0,3,7,1660,0,2009,0,122051,52.7598,-114.458,1670,4050,3,63,324500
2127,6762826681,42525,4,2.25,2192,12128,2.0,0,0,3,8,2192,0,2006,0,122065,52.5944,-114.39,1914,4649,1,56,310000
2128,6762827200,42525,4,1.75,1560,31299,1.0,0,0,4,7,1560,0,1965,0,122023,52.5684,-114.354,2460,44907,1,79,299950
2129,6762827313,42525,4,2.5,1910,5000,2.0,0,0,3,7,1910,0,2005,0,122024,52.5908,-114.226,2020,5000,3,62,297500
2130,6762827482,42525,5,2.5,2490,7666,1.0,0,0,4,7,1490,1000,1989,0,122067,52.6322,-114.361,1930,7415,2,68,292000
2131,6762827645,42525,3,2.0,1680,8424,1.0,0,0,3,7,1680,0,1993,0,122068,52.4269,-114.201,1990,8545,3,64,289000
2132,6762828025,42525,3,2.0,1750,9750,1.0,0,0,3,7,1350,400,1961,0,122043,52.628,-114.489,1900,10125,2,73,279950
2133,6762828141,42525,4,2.5,2068,7242,2.0,0,0,4,7,2068,0,1976,0,122039,52.5618,-114.471,1560,7524,1,71,276000
2134,6762828173,42525,3,3.0,1390,1080,2.0,0,0,3,7,1140,250,2006,0,122051,52.7623,-114.471,1450,1081,1,56,275000
2135,6762828387,42525,3,1.5,1890,9450,1.0,0,0,3,7,1090,800,1957,0,122052,52.7129,-114.531,1470,8100,3,69,270000
2136,6762828388,42525,3,1.0,1500,13500,1.0,0,0,4,7,1500,0,1968,0,122015,52.6966,-114.262,1350,13680,1,55,270000
2137,6762828500,42525,3,1.0,1690,4250,1.0,0,0,3,7,1020,670,1967,0,122063,52.7245,-114.448,1820,8865,1,53,269000
2138,6762828523,42525,4,2.5,2100,4237,2.0,0,0,3,8,2100,0,2006,0,122067,52.6201,-114.364,2100,4575,1,57,268500
2139,6762828959,42525,4,2.75,2330,7642,1.0,0,0,3,8,1800,530,1990,0,122018,52.5246,-114.56,2320,7933,1,64,257000
2140,6762829011,42525,3,2.5,1610,5000,2.0,0,0,3,7,1610,0,1994,0,122065,52.5957,-114.363,1680,7414,3,56,255000
2141,6762829202,42525,3,2.5,1510,10384,1.0,0,0,2,7,1030,480,1976,0,122037,52.988,-114.261,1490,10000,1,60,250000
2142,6762829622,42525,3,1.0,1150,4825,1.0,0,0,4,6,1150,0,1957,0,122012,52.7621,-114.219,1760,7121,3,71,240000
2143,6762829762,42525,3,1.0,1130,10650,1.0,0,0,3,7,1130,0,1954,0,122070,52.6663,-114.476,1320,10650,3,51,237000
2144,6762830054,42525,2,1.0,1190,7408,1.0,0,0,3,6,830,360,1941,0,122056,52.7394,-114.5,1140,7408,2,70,229000
2145,6762830476,42525,2,2.5,1150,2064,2.0,0,0,3,7,1150,0,2004,0,122039,52.5816,-114.482,1880,2855,1,57,214100
2146,6762830539,42525,4,1.5,1920,10403,1.0,0,0,3,7,1370,550,1959,0,122018,52.5287,-114.556,1550,9619,1,67,210000
2147,6762831025,42525,3,1.0,1010,7560,1.0,0,0,3,6,1010,0,1958,0,122046,52.6797,-114.366,1170,7560,2,50,189000
2148,6762831296,42525,3,1.0,1150,19200,1.0,0,0,4,5,1150,0,1908,0,122039,52.5056,-114.46,1290,19200,2,67,165000
2149,6762810449,42526,4,3.5,4280,9583,2.0,0,0,3,11,4280,0,2005,0,122048,52.8279,-114.387,2360,10031,1,55,1600000
2150,6762810699,42526,2,2.25,2460,16940,1.5,0,4,4,9,1930,530,1936,0,122007,52.9092,-114.594,2260,6851,2,51,1370000
2151,6762810798,42526,4,4.0,4270,6002,2.0,0,3,3,10,3180,1090,2004,0,122011,52.7743,-114.184,4280,5942,2,54,1300000
